companyID,productType,customerSpend,firmSize,clientBase
40737.0,"All States, Efile, Evaluation, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",3340.0,1.0,
37433.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1367.0,1.0,
17478.0,"All States, Efile, Federal, First State, Prior Year, Pre-paid E-file",1674.0,2.0,
54117.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",997.0,1.0,
74497.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1915.0,5.0,92.0
47133.0,"Evaluation, Federal, First State, Prior Year",1498.0,1.0,
17664.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",2978.0,8.0,
24709.0,"All States, Evaluation, Federal",696.0,1.0,
70344.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1366.0,1.0,
21264.0,"All States, Efile, Evaluation, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",2546.0,2.0,
42271.0,"Evaluation, Federal",129.0,1.0,
42742.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2800.0,2.0,
67144.0,"All States, Evaluation, Federal, First State, Prior Year",3808.0,1.0,
15674.0,"All States, Efile, Federal, Portal, Enterprise, UnlimitedEfile",4137.0,20.0,103.0
4577.0,"Federal, First State",1028.0,1.0,
54476.0,"All States, Efile, Federal, First State, Pre-paid E-file",898.0,1.0,
7574.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, UnlimitedEfile",3615.0,1.0,477.0
79394.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",648.0,1.0,
79244.0,"Efile, Federal, Pre-paid E-file",698.0,1.0,
44507.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2400.0,1.0,
48274.0,"All States, Efile, Evaluation, Federal, First State, Prior Year, Enterprise, Pre-paid E-file",1793.0,1.0,
16439.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile, Pre-paid E-file",5266.0,5.0,72.0
55417.0,Federal,774.0,2.0,
48297.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1897.0,2.0,
84347.0,"All States, Efile, Federal, Portal, UnlimitedEfile",1449.0,1.0,
28492.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",3000.0,7.0,1076.0
14972.0,"Evaluation, Federal, First State",328.0,1.0,
84837.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",9200.0,4.0,340.0
74499.0,Federal,280.0,1.0,
94791.0,"All States, Efile, Evaluation, Federal, First State, Portal, UnlimitedEfile",5306.0,2.0,
47248.0,"All States, Efile, Evaluation, Federal, First State, UnlimitedEfile, Pre-paid E-file",1960.0,1.0,
46673.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile, Pre-paid E-file",1540.0,1.0,104.0
32804.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, Pre-paid E-file",838.0,1.0,
67648.0,"All States, Efile, Evaluation, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",4903.0,1.0,
4684.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, UnlimitedEfile",3918.0,3.0,556.0
44617.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",4330.0,2.0,
14802.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",698.0,1.0,
64718.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3100.0,3.0,387.0
98447.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2400.0,1.0,
96647.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2400.0,1.0,
85497.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile, Pre-paid E-file",3416.62,1.0,
54448.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",5052.0,2.0,192.0
47469.0,"All States, Efile, Federal, UnlimitedEfile",7950.0,1.0,
24697.0,"All States, Efile, Evaluation, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",1438.0,2.0,
49572.0,Federal,280.0,1.0,
84053.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",9600.0,1.0,
40578.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1400.0,1.0,
84014.0,"All States, Efile, Evaluation, Federal, Prior Year, Enterprise, UnlimitedEfile, Pre-paid E-file",7458.0,1.0,96.0
70854.0,"All States, Efile, Federal, First State, Prior Year, Enterprise, UnlimitedEfile",8220.0,1.0,61.0
17453.0,"All States, Efile, Federal, Pre-paid E-file",698.0,1.0,
60148.0,"All States, Efile, Evaluation, Federal, Portal, Prior Year, Upgrade, Enterprise, UnlimitedEfile",3943.0,3.0,
45181.0,"All States, Efile, Federal, UnlimitedEfile",1400.0,1.0,
81554.0,"All States, Efile, Federal, First State, Prior Year, UnlimitedEfile",2228.0,1.0,
62942.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1540.0,3.0,
8794.0,"All States, Efile, Federal, UnlimitedEfile",2268.0,1.0,
40814.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2400.0,1.0,
27784.0,"All States, Efile, Federal, Pre-paid E-file",1097.0,1.0,
84904.0,"All States, Efile, Federal, Portal, Enterprise, UnlimitedEfile",3099.0,4.0,168.0
18448.0,"Federal, First State, Upgrade, Enterprise",654.0,2.0,24.0
47440.0,"All States, Efile, Federal, UnlimitedEfile",5498.0,1.0,
40264.0,"All States, Efile, Evaluation, Federal, Prior Year, Enterprise, UnlimitedEfile",1548.0,1.0,60.0
33784.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",6700.0,1.0,55.0
36484.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",4430.0,8.0,327.0
43083.0,"All States, Federal, Portal",696.0,1.0,
83404.0,"Federal, First State, Upgrade, Enterprise",510.0,1.0,
89840.0,"Efile, Federal, Pre-paid E-file",580.0,1.0,
41032.0,"All States, Efile, Federal, First State, Pre-paid E-file",1108.0,1.0,
41248.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1400.0,4.0,49.0
79484.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1540.0,3.0,84.0
47715.0,"All States, Efile, Evaluation, Federal, Enterprise, Pre-paid E-file",1835.0,1.0,27.0
35674.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",1597.0,2.0,
26904.0,"All States, Efile, Evaluation, Federal, First State, Prior Year, Upgrade, Enterprise, Pre-paid E-file",1546.0,1.0,84.0
95834.0,"All States, Efile, Evaluation, Federal, Portal, Prior Year, Enterprise, UnlimitedEfile",11173.0,3.0,110.0
47824.0,"Federal, First State",440.0,2.0,65.0
24489.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2800.0,3.0,54.0
11547.0,"All States, Efile, Federal, First State, Pre-paid E-file",1667.0,1.0,
77436.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3000.0,4.0,
43585.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",898.0,1.0,
45384.0,"All States, Efile, Federal, Pre-paid E-file",998.0,1.0,
40238.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",2023.0,7.0,
63434.0,"All States, Efile, Evaluation, Federal, Prior Year, UnlimitedEfile",3250.0,1.0,
45288.0,"All States, Efile, Evaluation, Federal, Prior Year, Enterprise, UnlimitedEfile",7635.0,3.0,120.0
71486.0,"Federal, First State",810.0,1.0,
49855.0,"All States, Efile, Federal, First State, Pre-paid E-file",998.0,1.0,
80836.0,"Federal, First State",370.0,2.0,
88324.0,"All States, Efile, Federal, First State, Enterprise, UnlimitedEfile",370.0,1.0,48.0
47815.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",7043.0,3.0,271.0
79490.0,"All States, Efile, Federal, UnlimitedEfile",1400.0,3.0,
43779.0,"All States, Efile, Federal, UnlimitedEfile",2400.0,1.0,
60844.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1925.0,1.0,
48362.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1540.0,2.0,
62477.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1621.0,2.0,
47491.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, UnlimitedEfile",4381.0,1.0,
74076.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",1738.0,3.0,164.0
71784.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1400.0,3.0,
86646.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1796.0,1.0,
46667.0,"All States, Efile, Evaluation, Federal, Prior Year, Enterprise, UnlimitedEfile",2500.0,12.0,
28274.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",3100.0,1.0,76.0
2144.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3350.0,5.0,
8814.0,"All States, Efile, Federal, First State, UnlimitedEfile, Pre-paid E-file",1519.0,1.0,
17842.0,"All States, Efile, Federal, First State, Enterprise, Pre-paid E-file",2876.0,3.0,
57844.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile, Pre-paid E-file",2398.0,1.0,66.0
55484.0,"All States, Efile, Federal, First State, UnlimitedEfile, Pre-paid E-file",2198.0,1.0,
23962.0,"All States, Efile, Federal, First State, Pre-paid E-file",1738.0,1.0,
83674.0,"All States, Efile, Federal, Portal, Enterprise, UnlimitedEfile",2115.0,1.0,90.0
74578.0,"Federal, First State",2590.0,1.0,
80804.0,"Federal, First State",370.0,1.0,
88274.0,"All States, Efile, Federal, UnlimitedEfile",2908.0,1.0,
45787.0,"All States, Efile, Federal, Portal, Enterprise, UnlimitedEfile",1384.0,3.0,
93485.0,"All States, Efile, Evaluation, Federal, Enterprise, Pre-paid E-file",1996.0,1.0,
9648.0,"All States, Efile, Federal, Prior Year, Upgrade, Enterprise, Pre-paid E-file",1385.0,1.0,28.0
5748.0,"Federal, First State, Enterprise",1530.0,1.0,
48043.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2115.0,2.0,79.0
89774.0,"All States, Efile, Evaluation, Federal, Prior Year, Upgrade, Enterprise, UnlimitedEfile, Pre-paid E-file",4191.0,4.0,66.0
64814.0,"All States, Efile, Federal, UnlimitedEfile",1925.0,1.0,
78348.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1540.0,1.0,
47489.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1540.0,9.0,87.0
49448.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2800.0,1.0,
88794.0,"All States, Efile, Evaluation, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",5112.0,1.0,16.0
58924.0,"All States, Efile, Federal, Pre-paid E-file",1594.0,1.0,
4060.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3479.0,1.0,123.0
69147.0,"All States, Efile, Evaluation, Federal, Prior Year, UnlimitedEfile",3298.0,2.0,
47281.0,"All States, Efile, Federal, First State, Pre-paid E-file",3156.0,1.0,
74858.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, UnlimitedEfile",5730.0,1.0,80.0
98343.0,"Federal, First State",1250.0,1.0,
94749.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2650.0,1.0,
68494.0,"All States, Federal, First State",1176.0,1.0,
84817.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile, Pre-paid E-file",1998.0,1.0,
98408.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",4620.0,3.0,
9540.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",898.0,1.0,
34918.0,"All States, Efile, Federal, First State, Enterprise, UnlimitedEfile, Pre-paid E-file",4935.0,1.0,
48173.0,"All States, Efile, Federal, Prior Year, Upgrade, Enterprise, UnlimitedEfile",3039.0,3.0,
90441.0,"All States, Efile, Federal, First State, Pre-paid E-file",1996.0,1.0,
58148.0,Federal,300.0,1.0,
9948.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",4988.0,1.0,
44585.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1123.0,1.0,
46153.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",12590.0,3.0,
94970.0,"All States, Evaluation, Federal",498.0,2.0,
48892.0,"Federal, First State",440.0,1.0,
47097.0,"Federal, First State",510.0,1.0,
98406.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",6200.0,1.0,
94806.0,"All States, Efile, Federal, First State, Pre-paid E-file",1722.0,1.0,
46091.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1540.0,1.0,
83354.0,"All States, Efile, Federal, Prior Year, Enterprise, UnlimitedEfile, Pre-paid E-file",2976.0,1.0,47.0
84836.0,"All States, Evaluation, Federal",498.0,1.0,
6953.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, Pre-paid E-file",938.0,3.0,
81947.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile, Pre-paid E-file",2421.0,1.0,
99142.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile, Pre-paid E-file",1540.0,2.0,60.0
4677.0,Federal,900.0,2.0,
3489.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",5750.0,1.0,
92349.0,"All States, Efile, Federal, First State, Pre-paid E-file",998.0,1.0,
42648.0,"All States, Efile, Federal, UnlimitedEfile",2650.0,2.0,
49002.0,"All States, Evaluation, Federal, First State, Enterprise",708.0,1.0,
54975.0,"Federal, First State",370.0,1.0,
96443.0,"Evaluation, Federal, First State, Prior Year",1732.0,1.0,
32493.0,"All States, Efile, Federal, UnlimitedEfile",2650.0,3.0,
44391.0,"Federal, First State",740.0,1.0,
89432.0,"All States, Efile, Federal, Pre-paid E-file",1596.0,1.0,
43393.0,"All States, Efile, Federal, Prior Year, Pre-paid E-file",3992.0,1.0,
41993.0,"All States, Efile, Federal, UnlimitedEfile",2650.0,3.0,
48942.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3350.0,1.0,29.0
29484.0,Federal,2100.0,1.0,
94399.0,"Federal, First State",370.0,1.0,
94767.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2800.0,1.0,
47442.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",4992.0,1.0,
74942.0,"Evaluation, Federal, First State",440.0,1.0,
44897.0,"Efile, Federal, Pre-paid E-file",998.0,1.0,
38494.0,"Federal, First State",370.0,1.0,
24348.0,"All States, Evaluation, Federal, First State",938.0,1.0,
4949.0,"Federal, First State",670.0,1.0,
1647.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3350.0,1.0,14.0
43496.0,"All States, Federal",756.0,1.0,
68442.0,"All States, Efile, Federal, First State, Pre-paid E-file",3588.0,1.0,
79439.0,"Evaluation, Federal, First State",2416.0,1.0,
67431.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile, Pre-paid E-file",2142.0,2.0,48.0
72954.0,"All States, Efile, Federal, First State, Pre-paid E-file",5708.0,1.0,
49794.0,"Federal, First State",1480.0,1.0,
99438.0,"All States, Efile, Evaluation, Federal, Enterprise, Pre-paid E-file",10540.0,1.0,
42974.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1398.0,1.0,
97514.0,"Evaluation, Federal, First State",440.0,1.0,
59904.0,"Federal, First State",845.0,1.0,
33285.0,"Federal, First State",370.0,1.0,
94854.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, Pre-paid E-file",938.0,2.0,
79654.0,"Federal, First State",370.0,1.0,
45594.0,"All States, Efile, Federal, First State, Pre-paid E-file",1298.0,1.0,
74559.0,"Federal, First State",1780.0,1.0,
93645.0,"Federal, First State",370.0,1.0,
54946.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3350.0,2.0,13.0
48849.0,"All States, Efile, Federal, First State, Pre-paid E-file",998.0,1.0,
49065.0,"Evaluation, Federal, First State",370.0,1.0,
37874.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",998.0,1.0,
44469.0,"Evaluation, Federal, First State",510.0,1.0,
64639.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1398.0,1.0,
14883.0,"All States, Federal",996.0,1.0,
40997.0,"All States, Efile, Federal, First State, Enterprise, UnlimitedEfile",2225.0,2.0,
12497.0,"All States, Efile, Federal, Pre-paid E-file",798.0,1.0,
64239.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3000.0,4.0,
9694.0,"Federal, First State",740.0,1.0,
85400.0,"Evaluation, Federal, First State",1110.0,1.0,
88947.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",5300.0,1.0,
46260.0,"All States, Efile, Federal, First State, Pre-paid E-file",1398.0,1.0,
94703.0,"Federal, First State, Enterprise",740.0,1.0,
98438.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",998.0,1.0,
18947.0,"All States, Efile, Federal, Pre-paid E-file",798.0,1.0,
29554.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2235.0,1.0,
46681.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",5600.0,1.0,
94714.0,"All States, Evaluation, Federal, Enterprise",1634.0,1.0,
64494.0,"Federal, First State",656.0,2.0,
75024.0,"All States, Efile, Federal, First State, Prior Year, Pre-paid E-file",2918.0,1.0,
98943.0,"All States, Efile, Evaluation, Federal, First State, Enterprise, UnlimitedEfile",3365.0,4.0,311.0
79941.0,"Federal, First State",370.0,1.0,
89674.0,"All States, Efile, Evaluation, Federal, Portal, Prior Year, Upgrade, Enterprise, Pre-paid E-file",2588.0,1.0,11.0
94139.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile",5400.0,1.0,188.0
94992.0,"Evaluation, Federal, First State",440.0,1.0,
85845.0,"All States, Federal",1494.0,1.0,
85487.0,"Evaluation, Federal, First State",740.0,1.0,
54039.0,"All States, Efile, Evaluation, Federal, Prior Year, Pre-paid E-file",1547.0,1.0,
8949.0,"All States, Efile, Federal, First State, Pre-paid E-file",739.0,1.0,
49998.0,"All States, Efile, Federal, UnlimitedEfile",4200.0,1.0,
78964.0,"Federal, First State, Portal",868.0,1.0,
73448.0,"Efile, Federal, First State, Pre-paid E-file",620.0,1.0,
97469.0,"All States, Efile, Federal, First State, Prior Year, Pre-paid E-file",1245.0,1.0,
94519.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",4550.0,1.0,
44993.0,"Evaluation, Federal, First State, Portal",568.0,1.0,
31149.0,"Evaluation, Federal, First State",370.0,1.0,
4848.0,"All States, Efile, Federal, Pre-paid E-file",1990.0,1.0,
5106.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1198.0,1.0,
53101.0,"Evaluation, Federal, First State",370.0,1.0,
44958.0,Federal,300.0,1.0,
65200.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1100.0,1.0,
33726.0,"All States, Efile, Federal, Prior Year, Pre-paid E-file",874.0,1.0,
8814.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",575.0,1.0,
53865.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",299.0,1.0,
10355.0,"All States, Efile, Federal, Portal, Upgrade, Enterprise, UnlimitedEfile, Pre-paid E-file",1413.0,1.0,
25503.0,Federal,150.0,1.0,
45005.0,Federal,150.0,1.0,
39454.0,"Federal, Portal",478.0,3.0,17.0
44378.0,"All States, Efile, Federal, Pre-paid E-file",1097.0,1.0,
58944.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2115.0,1.0,
99949.0,"All States, Federal",399.0,1.0,
35429.0,"All States, Efile, Federal, First State, UnlimitedEfile",945.0,1.0,
35908.0,"All States, Efile, Federal, Pre-paid E-file",1097.0,1.0,
10556.0,"Federal, First State",370.0,1.0,
82764.0,"Federal, First State",220.0,1.0,
97845.0,"All States, Efile, Federal, First State, UnlimitedEfile",4229.0,1.0,
5340.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, Pre-paid E-file",1405.0,1.0,10.0
28454.0,"All States, Efile, Federal, First State, Pre-paid E-file",399.0,1.0,
54707.0,"All States, Efile, Federal, First State, Portal, Enterprise, UnlimitedEfile",2882.0,2.0,
44998.0,"All States, Efile, Federal, First State, Pre-paid E-file",484.0,1.0,
55054.0,"All States, Efile, Federal, Pre-paid E-file",1097.0,1.0,
62450.0,"Federal, First State",164.0,1.0,
34478.0,"Federal, Prior Year",375.0,1.0,
58408.0,"All States, Efile, Federal, UnlimitedEfile, Pre-paid E-file",1875.0,1.0,
90947.0,"All States, Efile, Federal, First State, Pre-paid E-file",399.0,1.0,
45174.0,"All States, Efile, Federal, Portal, Enterprise, UnlimitedEfile",2073.0,1.0,
5513.0,"Federal, First State",1661.0,1.0,
41045.0,"All States, Efile, Federal, First State, Pre-paid E-file",499.0,1.0,
85025.0,"Federal, First State",164.0,1.0,
8814.0,"Evaluation, Federal, First State",705.0,1.0,
94469.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",2303.0,2.0,59.0
20585.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1797.0,1.0,
13742.0,"All States, Efile, Federal, Pre-paid E-file",299.0,1.0,
48866.0,"All States, Efile, Federal, Pre-paid E-file",659.5,2.0,
65205.0,Federal,429.0,1.0,
11448.0,"All States, Efile, Federal, First State, Enterprise, Pre-paid E-file",624.0,2.0,177.0
94955.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, UnlimitedEfile",3515.0,1.0,151.0
4267.0,"Federal, First State",1068.0,1.0,
74796.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1797.0,1.0,
31233.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2065.0,1.0,
54738.0,"Evaluation, Federal",408.0,1.0,
30650.0,"All States, Efile, Evaluation, Federal, Prior Year, Upgrade, Enterprise, UnlimitedEfile",1165.0,1.0,165.0
95507.0,Federal,600.0,1.0,
2655.0,"All States, Efile, Federal, First State, Pre-paid E-file",499.0,1.0,
96055.0,"All States, Federal, First State",1316.0,1.0,
24187.0,Federal,150.0,1.0,
15844.0,Federal,408.0,1.0,
5028.0,"All States, Efile, Federal, First State, UnlimitedEfile",1670.0,1.0,
38439.0,"Federal, First State",440.0,1.0,
75498.0,"Evaluation, Federal, First State",580.0,1.0,
41350.0,"All States, Efile, Federal, Prior Year, UnlimitedEfile",4258.0,1.0,
19494.0,"Federal, Prior Year",696.0,1.0,
74472.0,Federal,558.0,1.0,
55380.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2550.0,2.0,
49905.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",575.0,1.0,
69454.0,"Federal, First State",335.0,1.0,
54093.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",704.0,1.0,
20534.0,Federal,279.0,1.0,
20256.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",625.0,1.0,
84781.0,Federal,600.0,1.0,
11449.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1297.0,1.0,
5505.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile, Pre-paid E-file",4163.0,1.0,4.0
87482.0,"All States, Efile, Federal, First State, Pre-paid E-file",399.0,1.0,
70250.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2420.0,1.0,135.0
49492.0,Federal,300.0,1.0,
53081.0,"All States, Federal, First State",890.0,1.0,
58474.0,"Federal, Enterprise",220.0,1.0,
46055.0,"Federal, First State",479.0,1.0,
45045.0,"All States, Efile, Federal, First State, Pre-paid E-file",399.0,1.0,
41018.0,"All States, Efile, Federal, First State, Pre-paid E-file",648.0,1.0,
54774.0,Federal,409.0,1.0,
46086.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1925.0,2.0,67.0
83455.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2115.0,1.0,
24775.0,"All States, Efile, Federal, UnlimitedEfile",1925.0,1.0,
46880.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1825.0,1.0,
26485.0,"All States, Efile, Evaluation, Federal, First State, Enterprise, UnlimitedEfile",2095.0,1.0,
544.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2115.0,2.0,
41572.0,"All States, Efile, Federal, UnlimitedEfile",575.0,1.0,
75486.0,"All States, Efile, Evaluation, Federal, Portal, Pre-paid E-file",1204.0,1.0,
54090.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1725.0,1.0,
55055.0,"All States, Efile, Federal, Enterprise, Pre-paid E-file",369.0,1.0,
60531.0,Federal,279.0,1.0,
4353.0,"All States, Efile, Federal, UnlimitedEfile",575.0,1.0,
54227.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",695.0,1.0,
30232.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",997.0,1.0,
14751.0,"Evaluation, Federal",135.0,1.0,
37445.0,"All States, Efile, Evaluation, Federal, First State, UnlimitedEfile",795.0,1.0,
62205.0,"All States, Efile, Federal, First State, Portal, Pre-paid E-file",2123.0,1.0,
2735.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",575.0,1.0,
92498.0,Federal,135.0,1.0,
41827.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",299.0,1.0,
49188.0,"All States, Federal, First State, Portal",905.0,1.0,
5610.0,"Evaluation, Federal, First State",1305.0,1.0,
62694.0,"Federal, First State",185.0,1.0,
37477.0,Federal,558.0,1.0,
91470.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1996.0,1.0,
14717.0,"All States, Federal",954.0,1.0,
51467.0,"All States, Efile, Evaluation, Federal, Prior Year, Pre-paid E-file",1196.0,1.0,
74107.0,"Federal, First State",720.0,1.0,
59451.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1400.0,2.0,60.0
70646.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",3420.0,1.0,140.0
87403.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",798.0,1.0,
49680.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1825.0,1.0,
18584.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",3278.0,1.0,
23914.0,"Efile, Federal, Enterprise, Pre-paid E-file",648.0,2.0,13.0
76746.0,"Evaluation, Federal",408.0,1.0,
64877.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1350.0,1.0,
57046.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, UnlimitedEfile",2607.5,2.0,31.0
7414.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",719.0,1.0,
40448.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",728.0,1.0,
31874.0,"All States, Efile, Federal, UnlimitedEfile",2650.0,1.0,
87654.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3350.0,4.0,302.0
18774.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",698.0,1.0,
67549.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1550.0,6.0,1192.0
53842.0,"All States, Efile, Evaluation, Federal, First State, Upgrade, Enterprise, UnlimitedEfile",2485.0,1.0,204.0
48678.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1540.0,3.0,1099.0
50794.0,"All States, Efile, Evaluation, Federal, Prior Year, Pre-paid E-file",1297.0,1.0,
47640.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1490.0,1.0,
84474.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1490.0,1.0,95.0
76467.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1400.0,1.0,
